stop_lat,zone_id,stop_lon,stop_id,parent_station,stop_desc,stop_name,location_type,stop_code
-36.88721,merged_29,174.74866,8052-20180702170310_v67.28,11777-20180702170310_v67.28,,Balmoral Rd near Potters Park,0,8052
-36.88301,merged_29,174.71707,11240-20180702170310_v67.28,,,New North Rd/Lloyd Ave,1,11240
-36.92571,merged_29,174.89043,31921-20180702170310_v67.28,,,Ti Rakau Drive/Trugood Drive,1,31921
-36.6041,merged_29,174.80235,4701-20180702170310_v67.28,41796-20180702170310_v67.28,,3 Shakespear Rd,0,4701
-36.90247,merged_29,174.93445,6272-20180702170310_v67.28,31665-20180702170310_v67.28,,4 Minerva Tce,0,6272
-37.02578,merged_30,174.90109,51079-20180725154052_v68.11,,,Great South Rd/Myers Rd,1,51079
-36.89894,merged_30,174.91788,31613-20180725154052_v68.11,,,Pakuranga Rd/Howick Intermediate School,1,31613
-37.03924,merged_30,174.86655,2085-20180725154052_v68.11,51150-20180725154052_v68.11,,347 Weymouth Rd,0,2085
-37.00336,merged_29,174.87965,6889-20180702170310_v67.28,51229-20180702170310_v67.28,,59 Druces Rd,0,6889
-36.85111,merged_30,174.76428,11014-20180725154052_v68.11,,,Civic Theatre/Wellesley St,1,11014
-37.04679,merged_29,174.93454,2726-20180702170310_v67.28,51727-20180702170310_v67.28,,192 Porchester Rd,0,2726
-36.90046,merged_30,174.70126,11190-20180725154052_v68.11,,,Blockhouse Bay Rd/Chalmers St,1,11190
-36.91961,merged_30,174.67032,5186-20180725154052_v68.11,21442-20180725154052_v68.11,,126 Seabrook Ave,0,5186
-36.96435,merged_29,174.79463,51451-20180702170310_v67.28,,,Bader Dr/Idlewild Ave,1,51451
-36.92837,merged_30,174.85781,7908-20180725154052_v68.11,31520-20180725154052_v68.11,,275 Panama Rd,0,7908
-36.9829,merged_29,174.78105,2039-20180702170310_v67.28,51466-20180702170310_v67.28,,77 Richard Pearse Dr,0,2039
-36.91611,merged_29,174.73113,8935-20180702170310_v67.28,11408-20180702170310_v67.28,,493 Richardson Rd,0,8935
-36.85463,merged_29,174.83668,11861-20180702170310_v67.28,,,Kohimarama Rd/Kohimarama School,1,11861
-36.95142,merged_29,174.87484,31828-20180702170310_v67.28,,,Alexander Cres/Otara Marae,1,31828
-36.78403,merged_29,175.00552,61100-20180702170310_v67.28,,,Moko and Wattle,1,61100
-36.77887,merged_30,174.71497,3910-20180725154052_v68.11,41841-20180725154052_v68.11,,60 Easton Park Pde,0,3910
-36.87914,merged_30,174.74994,11375-20180725154052_v68.11,,,Dominion Rd/Ballantynes Square,1,11375
-36.8896,merged_30,174.67959,51646-20180725154052_v68.11,,,Avondale Rd/Maire St,1,51646
-36.77786,merged_30,174.63038,5999-20180725154052_v68.11,21501-20180725154052_v68.11,,Totara Rd near Karaka Rd,0,5999
-36.90578,merged_29,174.70474,8452-20180702170310_v67.28,11332-20180702170310_v67.28,,34 Tiverton Rd,0,8452
-36.80186,merged_29,174.7249,3895-20180702170310_v67.28,41247-20180702170310_v67.28,,145 Glenfield Rd,0,3895
-36.91693,merged_30,174.65204,21353-20180725154052_v68.11,,,Captain Scott Rd/Routley Drive,1,21353
-36.92693,merged_29,174.73903,8887-20180702170310_v67.28,11767-20180702170310_v67.28,,55 Albrecht Ave,0,8887
-36.91579,merged_29,174.68058,21460-20180702170310_v67.28,,,Hutchinson Ave/Islington Ave,1,21460
-36.81932,merged_30,175.05815,10505-20180725154052_v68.11,,,Rocky Bay,1,10505
-36.82654,merged_30,174.78065,3421-20180725154052_v68.11,41002-20180725154052_v68.11,,1 Stanley Point Rd,0,3421
-36.89264,merged_30,174.92528,6263-20180725154052_v68.11,31607-20180725154052_v68.11,,39 Ridge Rd,0,6263
-36.9089,merged_29,174.7352,11402-20180702170310_v67.28,,,May Rd/Stoddard Rd Shopping Centre,1,11402
-37.00605,merged_30,174.79192,2373-20180725154052_v68.11,51474-20180725154052_v68.11,,Stop D Domestic Terminal,0,2373
-36.91723,merged_29,174.91404,1911-20180702170310_v67.28,31943-20180702170310_v67.28,,Near 232 Botany Rd,0,1911
-36.93123,merged_29,174.58301,5492-20180702170310_v67.28,21242-20180702170310_v67.28,,884 West Coast Rd,0,5492
-36.82283,merged_30,174.73358,3973-20180725154052_v68.11,41191-20180725154052_v68.11,,Birkenhead Wharf,0,3973
-36.93715,merged_29,174.84789,1322-20180702170310_v67.28,51622-20180702170310_v67.28,,Luke St for Otahuhu Intermediate,0,1322
-36.72199,merged_29,174.70593,3570-20180702170310_v67.28,41571-20180702170310_v67.28,,Oteha Valley Rd opp Mills Lane,0,3570
-36.86172,merged_30,174.64517,21186-20180725154052_v68.11,,,Flanshaw Rd/Grainger Rd,1,21186
-36.74171,merged_30,174.7106,41622-20180725154052_v68.11,,,Rosedale Rd and Jack Hinton,1,41622
-36.81705,merged_29,174.62834,21524-20180702170310_v67.28,,,25 Luckens Rd,1,21524
-36.75221,merged_30,174.73131,4458-20180725154052_v68.11,49514-20180725154052_v68.11,,Opp 227 Sunset Road,0,4458
-36.77189,merged_29,174.75018,3211-20180702170310_v67.28,41349-20180702170310_v67.28,,103 Forrest Hill Rd,0,3211
-36.90763,merged_29,174.82632,1468-20180702170310_v67.28,31492-20180702170310_v67.28,,140 Penrose Rd,0,1468
-36.85317,merged_29,174.8002,31002-20180702170310_v67.28,,,Tamaki Drive/Outboard Boating Club,1,31002
-36.8003,merged_29,174.70934,4190-20180702170310_v67.28,41243-20180702170310_v67.28,,72 Verbena Rd,0,4190
-36.8591,merged_29,174.72344,11094-20180702170310_v67.28,,,Garnet Rd/Westmere School,1,11094
-36.77714,merged_29,174.66095,5687-20180702170310_v67.28,21848-20180702170310_v67.28,,121 Ferry Pde,0,5687
-36.75128,merged_30,174.74694,3248-20180725154052_v68.11,41518-20180725154052_v68.11,,2 Sunnynook Rd,0,3248
-36.98563,merged_29,174.87129,51249-20180702170310_v67.28,,,Lambie Dr/Ihaka Pl,1,51249
-36.63343,merged_30,174.73876,4647-20180725154052_v68.11,41754-20180725154052_v68.11,,Whangaparaoa Rd Opp Matai Rd,0,4647
-36.9682,merged_30,174.7856,6652-20180725154052_v68.11,51456-20180725154052_v68.11,,48 Kirkbride Rd,0,6652
-36.83948,merged_30,174.64101,5078-20180725154052_v68.11,21171-20180725154052_v68.11,,108 Taikata Rd,0,5078
-36.92889,merged_29,174.69471,1656-20180702170310_v67.28,51640-20180702170310_v67.28,,50 Connaught St,0,1656
-36.62373,merged_29,174.77044,41777-20180702170310_v67.28,,,Whangaparaoa Rd and Crown,1,41777
-36.75833,merged_30,174.73082,41410-20180725154052_v68.11,,,66 Athena Dr,1,41410
-36.89506,merged_30,174.72975,11298-20180725154052_v68.11,,,Mt Albert Rd/Beagle Ave,1,11298
-36.60535,merged_29,174.68071,4930-20180702170310_v67.28,49612-20180702170310_v67.28,,Kingsway School Bus Bay,0,4930
-36.90548,merged_29,174.8407,7815-20180702170310_v67.28,31510-20180702170310_v67.28,,144 Mt Wellington Hwy,0,7815
-37.08111,merged_30,174.91192,2546-20180725154052_v68.11,51540-20180725154052_v68.11,,254 Hingaia Rd,0,2546
-36.81972,merged_29,174.74703,3969-20180702170310_v67.28,41177-20180702170310_v67.28,,85 Queen St,0,3969
-36.78037,merged_29,174.71824,3783-20180702170310_v67.28,41306-20180702170310_v67.28,,31 Kaipatiki Rd,0,3783
-36.90848,merged_30,174.6464,5408-20180725154052_v68.11,21929-20180725154052_v68.11,,297 West Coast Rd,0,5408
-36.70917,merged_29,174.7287,3043-20180702170310_v67.28,41567-20180702170310_v67.28,,181 Carlisle Rd,0,3043
-36.74288,merged_30,174.75422,41393-20180725154052_v68.11,,,30 Kowhai Rd,1,41393
-36.74354,merged_29,174.69283,3594-20180702170310_v67.28,41493-20180702170310_v67.28,,368 Albany Hwy,0,3594
-36.94813,merged_30,174.81172,2418-20180725154052_v68.11,51573-20180725154052_v68.11,,124 Favona Rd,0,2418
-36.90417,merged_29,174.894,6067-20180702170310_v67.28,31631-20180702170310_v67.28,,371 Pakuranga Rd,0,6067
-36.87509,merged_29,174.71031,8030-20180702170310_v67.28,11264-20180702170310_v67.28,,Carrington Rd near Segar Ave,0,8030
-36.90336,merged_30,174.77411,8724-20180725154052_v68.11,11548-20180725154052_v68.11,,636 Manukau Rd,0,8724
-37.0063,merged_29,174.86754,2094-20180702170310_v67.28,51226-20180702170310_v67.28,,36 Ash Rd,0,2094
-36.88274,merged_29,174.83789,1351-20180702170310_v67.28,11851-20180702170310_v67.28,,Opp 24 Ngahue Dr,0,1351
-36.86799,merged_30,174.59325,21091-20180725154052_v68.11,,,Pooks Rd/Mili Way,1,21091
-36.87311,merged_29,174.74351,8300-20180702170310_v67.28,11711-20180702170310_v67.28,,34 Sandringham Rd,0,8300
-36.85179,merged_29,174.83068,31037-20180702170310_v67.28,,,Nihill Cresent/Patteson Ave,1,31037
-36.86261,merged_29,174.85666,7740-20180702170310_v67.28,31067-20180702170310_v67.28,,222 St Heliers Bay Rd,0,7740
-36.94596,merged_30,174.91168,31778-20180725154052_v68.11,,,Chapel Rd/Ballybay Rd,1,31778
-36.71366,merged_29,174.72633,3157-20180702170310_v67.28,41575-20180702170310_v67.28,,787 East Coast Rd,0,3157
-36.86474,merged_29,174.79626,7666-20180702170310_v67.28,31421-20180702170310_v67.28,,199 Portland Rd,0,7666
-36.87469,merged_29,174.73479,8217-20180702170310_v67.28,11714-20180702170310_v67.28,,641 New North Rd,0,8217
-37.03944,merged_30,174.91404,2541-20180725154052_v68.11,51075-20180725154052_v68.11,,21 Great South Rd Takanini,0,2541
-36.92591,merged_29,174.65275,21347-20180702170310_v67.28,,,Kaurilands Rd/Sunray Ave,1,21347
-36.82188,merged_30,174.61754,21533-20180725154052_v68.11,,,Oreil Ave/Westgate Pedestrian Bridge,1,21533
-36.76924,merged_29,174.72618,3398-20180702170310_v67.28,41325-20180702170310_v67.28,,288 Wairau Rd,0,3398
-36.91031,merged_30,174.87756,31564-20180725154052_v68.11,,,Pakuranga Rd/Saint Kentigern College,1,31564
-36.92692,merged_30,174.91307,31696-20180725154052_v68.11,,,Botany Rd/Paradice,1,31696
-36.88008,merged_30,174.70223,11138-20180725154052_v68.11,,,Great North Rd/Alford St,1,11138
-36.85761,merged_30,174.64865,5073-20180725154052_v68.11,21182-20180725154052_v68.11,,63 Royal View Rd,0,5073
-36.93624,merged_30,174.66965,1635-20180725154052_v68.11,21406-20180725154052_v68.11,,5 Castleford St,0,1635
-36.87838,merged_30,174.77389,11584-20180725154052_v68.11,,,Owens Road/Epsom Girls Grammar,1,11584
-36.79024,merged_30,174.7004,41229-20180725154052_v68.11,,,266 Birkdale Rd,1,41229
-36.94388,merged_30,174.65493,61148-20180725154052_v68.11,,,/554 South Titirangi Rd,1,61148
-36.89845,merged_30,174.85009,1759-20180725154052_v68.11,31863-20180725154052_v68.11,,Stop B Panmure Interchange,0,1759
-36.86336,merged_29,174.81058,7778-20180702170310_v67.28,21000-20180702170310_v67.28,,234 Orakei Rd,0,7778
-36.90954,merged_29,174.94769,6291-20180702170310_v67.28,31675-20180702170310_v67.28,,157 Sandspit Rd,0,6291
-36.92255,merged_29,174.63789,21337-20180702170310_v67.28,,,Glengarry Rd/Glengarry Shops,1,21337
-36.84076,merged_30,174.61001,21059-20180725154052_v68.11,,,Reynella Drive/Gallony Ave,1,21059
-36.92409,merged_30,174.84123,7808-20180725154052_v68.11,11688-20180725154052_v68.11,,503 Mt Wellington Hwy,0,7808
-36.85194,merged_29,174.77768,7185-20180702170310_v67.28,11500-20180702170310_v67.28,,83 Parnell Rise,0,7185
-36.87662,merged_30,174.83149,7721-20180725154052_v68.11,31381-20180725154052_v68.11,,11 Norman Lesser Dr,0,7721
-36.99356,merged_30,174.87859,1811-20180725154052_v68.11,51252-20180725154052_v68.11,,Bay 11 Manukau Bus Station,0,1811
-36.84371,merged_30,174.65156,5086-20180725154052_v68.11,21833-20180725154052_v68.11,,526 Te Atatu Rd,0,5086
-37.01783,merged_29,174.87687,6831-20180702170310_v67.28,51203-20180702170310_v67.28,,131 Russell Rd,0,6831
-37.04982,merged_30,174.88087,51122-20180725154052_v68.11,,,Turnberry Dr/Wattle Farm Rd,1,51122
-36.97259,merged_29,174.79458,6648-20180702170310_v67.28,51479-20180702170310_v67.28,,50 Thomas Rd,0,6648
-37.10264,merged_29,174.95178,51001-20180702170310_v67.28,,,Great South Rd/Norrie Rd,1,51001
-36.89552,merged_29,174.90042,6151-20180702170310_v67.28,31618-20180702170310_v67.28,,75 Casuarina Rd,0,6151
-37.03022,merged_30,174.87793,51178-20180725154052_v68.11,,,Rowandale Ave/Weymouth Rd,1,51178
-36.91474,merged_30,174.67045,5201-20180725154052_v68.11,21430-20180725154052_v68.11,,93 Titirangi Rd,0,5201
-36.75742,merged_29,174.73807,41634-20180702170310_v67.28,,,Sycamore Dr and Salamanca,1,41634
-36.60448,merged_30,174.69121,4820-20180725154052_v68.11,41680-20180725154052_v68.11,,Opp 177 Hibiscus Coast Hwy,0,4820
-36.88165,merged_30,174.7327,8861-20180725154052_v68.11,11287-20180725154052_v68.11,,65 Morningside Dr,0,8861
-36.81062,merged_30,175.05735,61091-20180725154052_v68.11,,,Cnr O'Brien Rd and Te Whau,1,61091
-36.72152,merged_29,174.73277,3119-20180702170310_v67.28,41589-20180702170310_v67.28,,55 Oaktree Ave,0,3119
-36.81847,merged_29,174.61674,21535-20180702170310_v67.28,,,Oreil Ave/Oriel Ave (north end),1,21535
-36.91448,merged_30,174.90637,1923-20180725154052_v68.11,31950-20180725154052_v68.11,,Opp 202 Cascades Rd,0,1923
-36.88167,merged_30,174.89958,31938-20180725154052_v68.11,,,/Ara-Tai,1,31938
-36.94322,merged_29,174.84342,1355-20180702170310_v67.28,51783-20180702170310_v67.28,,Stop A Otahuhu Town Centre,0,1355
-36.97576,merged_29,174.88685,6312-20180702170310_v67.28,31807-20180702170310_v67.28,,42 Flat Bush Rd,0,6312
-36.87028,merged_30,174.8324,31358-20180725154052_v68.11,,,Gowing Drive/Parsons Rd,1,31358
-36.88885,merged_29,174.76965,11529-20180702170310_v67.28,,,King George Ave/Gillies Ave,1,11529
-36.87466,merged_30,174.78433,7406-20180725154052_v68.11,31414-20180725154052_v68.11,,136 Remuera Rd,0,7406
-36.94404,merged_30,174.84133,51597-20180725154052_v68.11,,,Mason Ave/Otahuhu Library,1,51597
-37.03634,merged_29,174.86206,6885-20180702170310_v67.28,51163-20180702170310_v67.28,,79 Palmers Rd,0,6885
-36.9089,merged_29,174.7352,1702-20180702170310_v67.28,11402-20180702170310_v67.28,,76 May Rd,0,1702
-36.99356,merged_29,174.87859,1811-20180702170310_v67.28,51252-20180702170310_v67.28,,Bay 11 Manukau Bus Station,0,1811
-36.86572,merged_29,174.57938,5397-20180702170310_v67.28,21075-20180702170310_v67.28,,713 Swanson Rd,0,5397
-36.85554,merged_30,174.8656,7391-20180725154052_v68.11,31095-20180725154052_v68.11,,2 Chesterfield Ave,0,7391
-36.92751,merged_30,174.84329,7900-20180725154052_v68.11,11693-20180725154052_v68.11,,Opp 5 Panama Rd,0,7900
-36.88164,merged_29,175.00529,31934-20180702170310_v67.28,,,Shelly Bay Rd/Third View Ave,1,31934
-36.61086,merged_29,174.78338,4714-20180702170310_v67.28,41788-20180702170310_v67.28,,Gulf Harbour Dr near Careen Grove,0,4714
-36.89506,merged_30,174.72975,8822-20180725154052_v68.11,11298-20180725154052_v68.11,,196 Mt Albert Rd,0,8822
-36.75221,merged_29,174.73131,49514-20180702170310_v67.28,,,Sunset Rd and Sycamore,1,49514
-36.93157,merged_29,174.72318,8685-20180702170310_v67.28,11365-20180702170310_v67.28,,69 Canberra Ave,0,8685
-37.18655,merged_29,174.91528,2916-20180702170310_v67.28,61073-20180702170310_v67.28,,134 Valley Rd,0,2916
-36.70809,merged_29,174.74814,41546-20180702170310_v67.28,,,Beach Rd and Hebron,1,41546
-36.88241,merged_30,174.80869,7421-20180725154052_v68.11,31905-20180725154052_v68.11,,511 Remuera Rd,0,7421
-36.82774,merged_30,174.78461,3448-20180725154052_v68.11,41005-20180725154052_v68.11,,132 Calliope Rd,0,3448
-36.88684,merged_29,174.71264,8235-20180702170310_v67.28,11243-20180702170310_v67.28,,949 New North Rd,0,8235
-36.88387,merged_29,174.73319,8044-20180702170310_v67.28,11289-20180702170310_v67.28,,Outside St Lukes Mall,0,8044
-36.91632,merged_29,174.78049,7699-20180702170310_v67.28,11581-20180702170310_v67.28,,121 Trafalgar St,0,7699
-36.96869,merged_30,174.81256,2258-20180725154052_v68.11,51660-20180725154052_v68.11,,138 Robertson Rd,0,2258
-37.03234,merged_30,174.90543,6051-20180725154052_v68.11,51610-20180725154052_v68.11,,319 Great South Rd Manurewa,0,6051
-36.91524,merged_30,174.91123,1924-20180725154052_v68.11,31949-20180725154052_v68.11,,254 Cascades Rd,0,1924
-36.91123,merged_30,174.66126,5452-20180725154052_v68.11,21364-20180725154052_v68.11,,36 West Coast Rd,0,5452
-36.77027,merged_29,174.72177,41324-20180702170310_v67.28,,,Glenfield Rd and Wairau,1,41324
-36.79966,merged_30,174.77789,3535-20180725154052_v68.11,41074-20180725154052_v68.11,,1 Northboro Rd,0,3535
-36.81528,merged_29,174.7308,4265-20180702170310_v67.28,41185-20180702170310_v67.28,,129 Hinemoa St,0,4265
-36.78067,merged_29,174.75467,3281-20180702170310_v67.28,41109-20180702170310_v67.28,,197 Shakespeare Rd,0,3281
-36.98237,merged_29,174.83706,51284-20180702170310_v67.28,,,Ferndown Ave/Caringbah Dr,1,51284
-36.86694,merged_29,174.90265,32013-20180702170310_v67.28,,,The Parade/Bucklands Beach,1,32013
-36.85039,merged_30,174.74452,7221-20180725154052_v68.11,11046-20180725154052_v68.11,,235 Ponsonby Rd,0,7221
-36.86362,merged_30,174.60439,5405-20180725154052_v68.11,21084-20180725154052_v68.11,,379 Swanson Rd,0,5405
-36.74192,merged_29,174.69263,3686-20180702170310_v67.28,41494-20180702170310_v67.28,,Albany Hwy opp Wentworth Park,0,3686
-36.91756,merged_29,174.72162,8915-20180702170310_v67.28,11355-20180702170310_v67.28,,93 White Swan Rd,0,8915
-36.916,merged_29,174.9201,31684-20180702170310_v67.28,,,Millhouse Drive/Millhouse Reserve,1,31684
-37.00816,merged_29,174.87436,2353-20180702170310_v67.28,51797-20180702170310_v67.28,,67 Dalgety Dr,0,2353
-36.9577,merged_29,174.81867,6510-20180702170310_v67.28,51404-20180702170310_v67.28,,150 Tennessee Ave,0,6510
-36.86699,merged_30,174.73994,8112-20180725154052_v68.11,11110-20180725154052_v68.11,,454 Great North Rd,0,8112
-36.90226,merged_30,174.91768,1912-20180725154052_v68.11,31649-20180725154052_v68.11,,6 Bradbury Rd,0,1912
-37.20195,merged_30,174.90419,2929-20180725154052_v68.11,51749-20180725154052_v68.11,,23 Massey Ave,0,2929
-36.73012,merged_30,174.69714,4423-20180725154052_v68.11,41500-20180725154052_v68.11,,Opp Albany Senior High School,0,4423
-36.86796,merged_30,174.77793,31898-20180725154052_v68.11,,,Broadway/Khyber Pass Rd,1,31898
-36.90111,merged_29,174.6722,21903-20180702170310_v67.28,,,/Nikau St at Lynwood Rd,1,21903
-36.5895,merged_30,174.68142,4577-20180725154052_v68.11,41707-20180725154052_v68.11,,133 Lakeside Dr,0,4577
-36.82376,merged_29,174.62488,5641-20180702170310_v67.28,21529-20180702170310_v67.28,,99 Moire Rd,0,5641
-36.9603,merged_29,174.88321,6343-20180702170310_v67.28,31790-20180702170310_v67.28,,9 Hills Rd,0,6343
-36.85062,merged_30,174.64696,21569-20180725154052_v68.11,,,Rutherford High School,1,21569
-36.76238,merged_29,174.76659,3317-20180702170310_v67.28,41376-20180702170310_v67.28,,39 Beach Rd,0,3317
-36.97777,merged_30,174.89699,31809-20180725154052_v68.11,,,Dawson Rd/Te Irirangi Dr,1,31809
-36.94571,merged_30,174.96481,1988-20180725154052_v68.11,10282-20180725154052_v68.11,,8 Whitford Maraetai Rd,0,1988
-36.88458,merged_29,174.82102,7711-20180702170310_v67.28,31386-20180702170310_v67.28,,43 Grand Dr,0,7711
-37.005,merged_30,174.91649,2064-20180725154052_v68.11,51105-20180725154052_v68.11,,124 Charles Prevost Dr,0,2064
-36.84869,merged_30,174.76378,11846-20180725154052_v68.11,,,Victoria St/Albert St,1,11846
-37.06223,merged_30,174.94928,2598-20180725154052_v68.11,51681-20180725154052_v68.11,,2 Willis Rd,0,2598
-36.90853,merged_29,174.73619,7285-20180702170310_v67.28,11931-20180702170310_v67.28,,5 Denbigh Ave,0,7285
-36.87176,merged_29,174.60227,21094-20180702170310_v67.28,,,Metcalfe Rd/Babich Rd North,1,21094
-36.61081,merged_30,174.78343,4715-20180725154052_v68.11,41788-20180725154052_v68.11,,Gulf Harbour Dr near Kensington Tce,0,4715
-36.89789,merged_30,174.83023,7598-20180725154052_v68.11,31482-20180725154052_v68.11,,12 Ferndale Rd,0,7598
-36.93959,merged_29,174.8715,2084-20180702170310_v67.28,31736-20180702170310_v67.28,,El Kobar Dr near 30 Sir Woolf Fisher Dr,0,2084
-37.03114,merged_30,174.892,51135-20180725154052_v68.11,,,Coxhead Rd/Kita Rd,1,51135
-36.70243,merged_30,174.73581,49557-20180725154052_v68.11,,,Glamorgan Dr near Weatherly,1,49557
-36.81658,merged_30,174.78914,3508-20180725154052_v68.11,41039-20180725154052_v68.11,,2 Wesley St,0,3508
-36.59612,merged_30,174.6979,41699-20180725154052_v68.11,,,Centreway Rd and Hibiscus Hwy,1,41699
-36.86732,merged_30,174.8068,31436-20180725154052_v68.11,,,Orakei Rd/Upland Rd,1,31436
-36.86335,merged_29,174.78053,7197-20180702170310_v67.28,11507-20180702170310_v67.28,,545 Parnell Rd,0,7197
-36.79786,merged_30,175.04115,61052-20180725154052_v68.11,,,Causeway Rd and Ostend Domain,1,61052
-36.94982,merged_29,174.8093,31844-20180702170310_v67.28,,,Harania Ave/Favona Rd,1,31844
-36.87025,merged_29,174.85895,31909-20180702170310_v67.28,,,Line Rd/West Tamaki Rd,1,31909
-36.63882,merged_29,174.75403,4729-20180702170310_v67.28,49527-20180702170310_v67.28,,3 Ladies Mile,0,4729
-36.89875,merged_30,174.76844,11567-20180725154052_v68.11,,,The Drive/Empire Rd,1,11567
-36.79999,merged_29,175.04251,1164-20180702170310_v67.28,61053-20180702170310_v67.28,,Wharf Rd near Ostend Rd,0,1164
-36.99373,merged_29,174.87807,1819-20180702170310_v67.28,51252-20180702170310_v67.28,,Bay 19 Manukau Bus Station,0,1819
-37.216,merged_30,174.89716,2913-20180725154052_v68.11,51703-20180725154052_v68.11,,275 Wellington St,0,2913
-36.91161,merged_30,174.84549,31529-20180725154052_v68.11,,,Carbine Rd/Allright Place,1,31529
-36.86306,merged_30,174.84089,1422-20180725154052_v68.11,31052-20180725154052_v68.11,,Opp 255 Kohimarama Rd,0,1422
-36.73328,merged_30,174.73366,3168-20180725154052_v68.11,49559-20180725154052_v68.11,,596 East Coast Rd,0,3168
-37.03535,merged_30,174.86487,6883-20180725154052_v68.11,51162-20180725154052_v68.11,,Opp 46 Palmers Rd,0,6883
-36.8452,merged_30,174.73716,7117-20180725154052_v68.11,11040-20180725154052_v68.11,,113 Jervois Rd,0,7117
-36.84698,merged_30,174.62058,5618-20180725154052_v68.11,21053-20180725154052_v68.11,,62 Waimumu Rd,0,5618
-36.87025,merged_30,174.85895,7833-20180725154052_v68.11,31909-20180725154052_v68.11,,8 Line Rd,0,7833
-36.90412,merged_30,174.7418,8431-20180725154052_v68.11,11386-20180725154052_v68.11,,993 Dominion Rd,0,8431
-36.6491,merged_30,174.6427,49549-20180725154052_v68.11,,,Opp 1433 SH 17,1,49549
-36.94669,merged_30,174.83321,0101-20180725154052_v68.11,,,Otahuhu Train Station,0,101
-36.92082,merged_30,174.7846,11636-20180725154052_v68.11,,,Onehunga Mall/Arthur St roundabout,1,11636
-36.94186,merged_30,174.85006,51342-20180725154052_v68.11,,,Avenue Rd/Water St,1,51342
-36.92809,merged_29,174.72029,11366-20180702170310_v67.28,,,Commodore Drive/The Avenue,1,11366
-36.92842,merged_30,174.85715,11902-20180725154052_v68.11,,,/378 Panama Rd,1,11902
-36.93061,merged_30,174.92171,61137-20180725154052_v68.11,,,Kilkenny Drive/Ardagh Place,1,61137
-36.8788,merged_30,174.64653,5007-20180725154052_v68.11,21210-20180725154052_v68.11,,95 Te Atatu Rd,0,5007
-36.94223,merged_30,174.78101,6701-20180725154052_v68.11,51427-20180725154052_v68.11,,49 Church Rd,0,6701
-37.03497,merged_29,174.86615,51161-20180702170310_v67.28,,,Palmers Rd/Barneys Farm Rd,1,51161
-36.84516,merged_30,174.75673,1329-20180725154052_v68.11,11928-20180725154052_v68.11,,47 Halsey St,0,1329
-36.86978,merged_29,174.74881,8207-20180702170310_v67.28,11227-20180702170310_v67.28,,373 New North Rd,0,8207
-36.87201,merged_30,174.80489,7772-20180725154052_v68.11,31438-20180725154052_v68.11,,128 Orakei Rd,0,7772
-36.80218,merged_30,174.70913,4188-20180725154052_v68.11,41244-20180725154052_v68.11,,46 Verbena Rd,0,4188
-36.89001,merged_30,174.77511,8712-20180725154052_v68.11,11542-20180725154052_v68.11,,352 Manukau Rd,0,8712
-36.91181,merged_29,174.76937,8754-20180702170310_v67.28,11558-20180702170310_v67.28,,100 Pah Rd,0,8754
-37.02017,merged_29,174.91379,2298-20180702170310_v67.28,51733-20180702170310_v67.28,,76 Magic Way,0,2298
-36.84834,merged_29,174.74393,7223-20180702170310_v67.28,11044-20180702170310_v67.28,,281 Ponsonby Rd,0,7223
-36.87928,merged_30,174.84841,7453-20180725154052_v68.11,31343-20180725154052_v68.11,,59 Howard Hunter Ave,0,7453
-36.63489,merged_30,174.74802,49538-20180725154052_v68.11,,,Stanmore Bay Rd Whangaparaoa,1,49538
-37.03392,merged_30,174.87389,2154-20180725154052_v68.11,51560-20180725154052_v68.11,,34 Glenveagh Park Dr,0,2154
-36.89964,merged_29,174.93438,6270-20180702170310_v67.28,31666-20180702170310_v67.28,,92 Cook St,0,6270
-36.91616,merged_30,174.77172,11578-20180725154052_v68.11,,,Trafalgar St/Pleasant St,1,11578
-36.7396,merged_29,174.72042,4250-20180702170310_v67.28,41625-20180702170310_v67.28,,Opp 121 Rosedale Rd,0,4250
-37.04679,merged_29,174.93454,51727-20180702170310_v67.28,,,Porchester Rd/Sires Parkway,1,51727
-36.85691,merged_30,174.85269,31060-20180725154052_v68.11,,,Long Drive/Towai St,1,31060
-37.03669,merged_30,174.91075,2536-20180725154052_v68.11,51076-20180725154052_v68.11,,Great South Rd Near Spartan Rd Takanini,0,2536
-36.89824,merged_29,174.90771,6071-20180702170310_v67.28,31625-20180702170310_v67.28,,Pakuranga Rd by Highland Park Centre,0,6071
-36.91154,merged_30,174.78386,8475-20180725154052_v68.11,11633-20180725154052_v68.11,,444 Onehunga Mall,0,8475
-36.84998,merged_29,174.85844,11893-20180702170310_v67.28,,,Tamaki Drive/Turua St,1,11893
-36.86762,merged_30,174.59954,21097-20180725154052_v68.11,,,Pooks Rd and Ranui,1,21097
-36.91204,merged_29,174.65634,21815-20180702170310_v67.28,,,West Coast Rd/Janet Clews Place,1,21815
-36.91569,merged_29,174.84009,7238-20180702170310_v67.28,31514-20180702170310_v67.28,,Stop A Sylvia Park,0,7238
-36.93109,merged_30,174.92022,31957-20180725154052_v68.11,,,Dannemora Drive/Glamworth Place,1,31957
-36.91452,merged_29,174.88196,32019-20180702170310_v67.28,,,Reeves Rd/Udys Rd,1,32019
-36.88717,merged_30,174.67794,8566-20180725154052_v68.11,11165-20180725154052_v68.11,,80 Mead St,0,8566
